,and,and the,are,economic,for,from,has,have,market,not,that,the,this,was,which,with
economics,0.31315147755608524,0.02313668041135254,0.14667310109291662,0.35550419073526407,0.1633695748855966,0.04968777666530554,0.0,0.01255561835869638,0.07070186782045507,0.023971664691878485,0.06475074419517736,0.838064613676871,0.10053847391468097,0.0,0.03301893723010851,0.02952788281154578
economics,0.3661767661812861,0.05605509009956427,0.09908984297640026,0.2497794642774839,0.08731071255548585,0.07824866343812888,0.07006886262445533,0.06083900592819099,0.04710614758105384,0.06170795303236271,0.13399894862927605,0.8518827970283641,0.07442802252764856,0.04602107970789564,0.08333086019140579,0.06259712237320855
economics,0.43822001720902415,0.05521158352326854,0.04587016952391639,0.19857619940655166,0.15118463346611388,0.07026433467403011,0.12882702822095993,0.03994900791716038,0.024995180082611097,0.07203482456344727,0.2689725830169126,0.7847029744651677,0.03949254867573682,0.10565472475007354,0.05642027790238555,0.08699142506002436
economics,0.42257408681636627,0.04396453203527284,0.03542128316049422,0.06344129608585425,0.1095657750216834,0.06075539527230577,0.0344070250710831,0.062239046104851786,0.025701420956414266,0.07129749414218961,0.21754890982529182,0.8432081824037396,0.04983759887025556,0.12722096434209446,0.07638264499186918,0.06993314768548557
economics,0.46589460869640675,0.06244720730880208,0.09230832095167893,0.116342514344057,0.10375146131036139,0.04610035232018195,0.04976261832420166,0.0529505049311625,0.1204603863753847,0.05459136500768319,0.18022735091360703,0.8195491795870292,0.07255084910395748,0.052123474097638456,0.06498331631695618,0.07056542714128804
economics,0.4727891037983685,0.0647773108736589,0.04463592244275126,0.08222281794885268,0.08832085009084718,0.052016610189351,0.020418934949305526,0.023689933186399705,0.03184392868435068,0.03720509436284228,0.1451609571575478,0.8423958363322975,0.028556376899926756,0.09988966907281813,0.05828074895878068,0.06889265624675722
economics,0.4395342604135808,0.05313970451241621,0.04318908061218534,0.04354733076130915,0.07357310591302818,0.09383327229353361,0.044283087093680173,0.012816624947235369,0.0,0.04282247971736165,0.11566937322135437,0.8639564888264972,0.051314235433071134,0.08014543603096766,0.09268967381754684,0.06781884607408419
economics,0.38783203992163867,0.05157779505229069,0.027438313087789958,0.0288186581401113,0.09737810104758848,0.024167395267516885,0.018755561837196615,0.045801494663361746,0.017194168268770158,0.038864870108891,0.2187069343940358,0.8643473164222686,0.06791724695010475,0.13550474366801107,0.08922177656248755,0.07180961427660575
economics,0.4662666614538828,0.055648939059799715,0.06202758977102718,0.14658305607493607,0.05943640919128927,0.08877909408547688,0.023849545311342736,0.01725662648422264,0.06802158069009716,0.03294700842083618,0.2150697393101918,0.8097151609535436,0.09979779103649247,0.11139079505859166,0.0983270444526685,0.04734748235067601
economics,0.38302575418703105,0.04738475066320996,0.15404706028830156,0.058246825865135285,0.12464996354929295,0.06105740840348482,0.04738475066320996,0.06000016486665453,0.004826665304517416,0.06136853549274645,0.23575439052875155,0.8440315781765162,0.10295319885581417,0.04149627105928871,0.06762396679193304,0.10079027038173295
economics,0.45813203374766065,0.032712479687420935,0.15952161592254124,0.15581843451834912,0.13927030966809445,0.08781566521095283,0.05315777949205902,0.05769442981721276,0.41984849036419886,0.07625935552640598,0.21743066618053666,0.6804505062551244,0.0829204214939719,0.014323657982067119,0.06224640090893133,0.05218608771395321
economics,0.27714039255770695,0.05097232154716681,0.08795387293221502,0.0674765332040513,0.1074870657020663,0.06062783705571056,0.047051373735846294,0.07660032658658417,0.03834165717233838,0.12187355040078864,0.2743309370873292,0.8774668809268774,0.07572508765602015,0.07554125831694106,0.10072229431919598,0.04336850145937265
economics,0.4124110149322151,0.04379382615104427,0.032542405167049294,0.15637131710821528,0.1403233097598799,0.08598908753370929,0.0417084058581374,0.0362143448061762,0.04078527630488595,0.07346316904109076,0.25485159310860056,0.8077415673184524,0.03826184636349175,0.178974081840868,0.0436502826266638,0.11178258449062003
economics,0.3435076581955671,0.06301116434189886,0.03840905234419494,0.08713721817281898,0.17339021983381142,0.0947248794513074,0.059072966570530176,0.08548591649148025,0.08664826241225078,0.061204862659920124,0.2865593521069041,0.8333062050130895,0.03042329414154581,0.15864479429040051,0.04496240694884506,0.05696215946975433
economics,0.1447340967184342,0.0,0.09386334281770937,0.3549072454865795,0.0,0.0,0.0,0.0,0.0,0.0,0.17956116086835844,0.8974047768478807,0.0,0.0,0.0,0.08188416954165148
economics,0.3648807290964249,0.03594481445316213,0.08325990865527055,0.2927222890854381,0.1269043128087073,0.05403595143077447,0.04493101806645266,0.08777802774678752,0.049428632967289145,0.07913932233782861,0.23053210213369466,0.8121418259381266,0.07375881109595532,0.09443391024629764,0.06839699565511842,0.061165459635828076
economics,0.4195628027278973,0.035478287400770005,0.15570810930179385,0.10506292805466098,0.18621127445587624,0.09835735091256971,0.03709093682807773,0.0910144532901077,0.019711959472681884,0.06850479483816078,0.19256280261488762,0.8166383020565475,0.09187782497939774,0.04942861973080649,0.06904357401459843,0.09330155485328591
economics,0.3942447301543025,0.046398777810436026,0.08145450635951744,0.1539940599636897,0.1541763421714768,0.043843754164189314,0.023199388905218013,0.07553789084780752,0.011342959136607924,0.10095387239743693,0.2337344688694782,0.8320159027889592,0.09409023711096935,0.08532893159035947,0.05297348815259804,0.06316354922380335
economics,0.24228128456606154,0.04091554993060029,0.0349166456697795,0.037721010640997206,0.09347001063809653,0.03954116156358924,0.05625888115457539,0.04440741028801478,0.025006230380181158,0.03709313946120553,0.1097358933616569,0.9464620161974661,0.05432626130039026,0.08509861244185889,0.024329836700755485,0.03046045930201582
economics,0.389156838463635,0.04921390741102808,0.18115406581278415,0.08196135098566844,0.1674869910903913,0.09137122859567505,0.023813181005336168,0.06030610128034242,0.0543342924855507,0.111849027750828,0.16735051736986453,0.8369481828125148,0.09504659668857586,0.0764644053868162,0.05890627288791624,0.060782515520305704
economics,0.14229914817146608,0.0,0.0,0.0,0.10480483882090959,0.1083773772236325,0.0,0.0,0.0,0.0,0.11769353048371961,0.9501769823109039,0.0,0.0,0.12003306969624723,0.16101316605682503
economics,0.2428497920442138,0.07751184335412006,0.1091955595477422,0.021173332391363296,0.1287802507657736,0.014796672423839039,0.03875592167706003,0.03738975345662661,0.08421808727242289,0.035692970555825244,0.13658309163289353,0.9327979451793995,0.04989942410883254,0.0037710824885753115,0.04097003585578377,0.04030215297403381
economics,0.2559519381495118,0.07399794829483092,0.04330190459324878,0.03638424217395109,0.049176868592969894,0.025426593362185414,0.014799589658966184,0.032125265391505876,0.1447203126134594,0.04600108501840911,0.15186749206312503,0.8916902907319879,0.0714559513494842,0.2592090389668431,0.014080577198706284,0.08814297728039551
economics,0.34463038282957514,0.05259456349559378,0.1294593731868067,0.03694336666186046,0.12067040197366515,0.06669476735871675,0.05509906651919348,0.07611086295322705,0.30613387673988246,0.062277324802812443,0.14719212377974505,0.8353329081383041,0.06288015963489114,0.059218281025025674,0.05242217369385845,0.07245034856296087
economics,0.39374026627612635,0.06464633365301635,0.10718373599783163,0.13509102120170818,0.14768207941749453,0.05830982073929822,0.04848475023976226,0.0491144170592917,0.03950970023141195,0.09042214693531314,0.20805849672319185,0.8439182233155078,0.06866814441165603,0.05661276564102657,0.04920448269662127,0.07425362659325806
economics,0.5613963912144458,0.05787606475136405,0.0959586181360212,0.028457231646461762,0.14904310624954312,0.0546890257609064,0.06945127770163687,0.03768923293411287,0.07074387176150358,0.017989429683582366,0.13497752620193984,0.7679904151985932,0.10059820376711066,0.0050683834717995205,0.08810281003381079,0.09356051348354569
economics,0.11357488100831181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14090416799996988,0.9750546665805534,0.0,0.0,0.0,0.1285113186597584
economics,0.36320806838549224,0.043348893100329355,0.13136367923207296,0.005709195301355002,0.20448822769887462,0.10506439890513783,0.030963495071663825,0.05376962575570596,0.03595534107831341,0.08661854564029695,0.15453477371912996,0.8606107392902931,0.06278964081726104,0.040673515206474394,0.09721531786070968,0.06190957759117051
economics,0.2216615650341794,0.03434420787780327,0.12840033587969604,0.0,0.12600835245933756,0.05162975458481297,0.03148219055465299,0.031062707879061676,0.08745851474092002,0.06523671523523006,0.0881066441280803,0.9402055571242907,0.02487330497470338,0.022557202572562916,0.057182394418820025,0.06818208712636827
economics,0.31103486986076945,0.04576501967860386,0.15622040802567336,0.008654738706910236,0.11697727440944969,0.04233765938923034,0.02992328209754868,0.05158116229381393,0.1290926115690046,0.0674775298745857,0.1297208717595342,0.8989289699882643,0.0628898786622818,0.01849745688258531,0.0669870851863052,0.052416540212915724
economics,0.47703824692160307,0.05207870479512716,0.07387943104464935,0.05237736702447501,0.14158628799213782,0.04067017090488139,0.05681313250377509,0.07193869903517762,0.0,0.04905289415847189,0.1501650511767059,0.8319910444812413,0.09143578810290554,0.03316866169118766,0.04954855101892382,0.0483380066890136
economics,0.3877575483924851,0.02242082105283112,0.24928286869538116,0.00551207568400929,0.14155209789805212,0.04622439780237683,0.040357477895096014,0.0924702780353408,0.13154749448814698,0.08827388805954901,0.12549465375554683,0.8394736971119273,0.0346409841955795,0.007853838669683616,0.05546201505012089,0.06867426422280955
economics,0.5971743037213338,0.06109094555875799,0.08511671951577619,0.03218353359400962,0.12324773140496864,0.05997597294937254,0.03490911174786171,0.05683254596871702,0.010667647046357457,0.018084476827117505,0.08141440794006985,0.763701626345609,0.008427476194239168,0.07642743410344546,0.09963933883928391,0.04455229282763637
economics,0.4757976367294357,0.0,0.10536384759307703,0.07588416622876908,0.26923282720386804,0.09280343669602029,0.0925995256212263,0.03350075243366853,0.018864588766434466,0.06396091226437334,0.08638358498990167,0.7970307654810179,0.07451543534031867,0.0405461141122279,0.07341728155524287,0.07878594774862833
economics,0.32463737526018555,0.04850958947568512,0.09935345267108986,0.04174065917838082,0.1813390426613517,0.07500817730549565,0.03395671263297959,0.06317945855999814,0.029647456092720702,0.08544244495671356,0.1402851674808832,0.8803050599088297,0.149898161035371,0.033985061365672455,0.08769038648612985,0.053655093186799896
economics,0.4250997156661611,0.04638689182254523,0.07068892372902613,0.05702022639343413,0.1613620114673427,0.06226210610429076,0.08117706068945416,0.050345693523452584,0.010631300069618384,0.03604571821989469,0.1379329195058505,0.8546773410810687,0.030795460531985036,0.08632263324520502,0.035858277757872745,0.09620106935115116
economics,0.36014480075129407,0.026608704585468778,0.05190268171216296,0.0,0.22104206923669537,0.13714610884079628,0.0,0.0,0.0,0.0,0.09929015418209175,0.8779436484951775,0.0,0.0,0.0759479001188946,0.11319669269714279
economics,0.8926080725680359,0.0,0.20134837228660643,0.0,0.1714996581274615,0.04433641459619248,0.05161216318889922,0.05601690580889119,0.1261745859762598,0.0,0.04814758666883446,0.2961604944057437,0.09967833722020221,0.0,0.098209351059033,0.0
economics,0.46763601252659015,0.05182577320936891,0.0,0.0,0.1829725437443812,0.14468971428206578,0.025912886604684455,0.014062186493311812,0.06334839574209218,0.013424030972510898,0.03626014324585804,0.8363987709897687,0.06255680080383991,0.11346352480772502,0.03698093075751559,0.011023659766917953
economics,0.48179526224985664,0.07119329656927627,0.0,0.0,0.41398856818583885,0.06115720245269652,0.0,0.0,0.2610659241127932,0.0,0.26565717885248524,0.6638462910164954,0.0,0.0,0.0677344934200095,0.060573003003309776
economics,0.4493210725814918,0.0779415957629699,0.04223114515892405,0.10113094210197038,0.12589719033695698,0.1153100046861226,0.04330088653498328,0.04699631894121692,0.042342510705938446,0.0,0.08482786658767003,0.8354763212016503,0.07526412560453365,0.1592636081941997,0.05767606302262718,0.07368291276067768
economics,0.6343521499984331,0.05272657009947191,0.22626546245739368,0.0,0.21024320286357506,0.018117489581744084,0.042181256079577525,0.057226419673168716,0.012889894050555871,0.09833297367425842,0.04918718663899589,0.6883130232674953,0.050915293121934005,0.0,0.050164940908265294,0.053833270988625656
economics,0.47703824692160307,0.05207870479512716,0.07387943104464935,0.05237736702447501,0.14158628799213782,0.04067017090488139,0.05681313250377509,0.07193869903517762,0.0,0.04905289415847189,0.1501650511767059,0.8319910444812413,0.09143578810290554,0.03316866169118766,0.04954855101892382,0.0483380066890136
economics,0.4195628027278973,0.035478287400770005,0.15570810930179385,0.10506292805466098,0.18621127445587624,0.09835735091256971,0.03709093682807773,0.0910144532901077,0.019711959472681884,0.06850479483816078,0.19256280261488762,0.8166383020565475,0.09187782497939774,0.04942861973080649,0.06904357401459843,0.09330155485328591
economics,0.15245114473864974,0.01843134770966111,0.14380803404058548,0.022656392309307227,0.1990451730005016,0.03166617413927256,0.0,0.020004336280271866,0.022529259796178817,0.019096520298505077,0.171941041887041,0.9254228313380443,0.0,0.0,0.0526076777023716,0.15681842729195294
economics,0.5239420523164716,0.06967906983423981,0.08413805489113875,0.15906745064474043,0.07166508219296756,0.07410796804775303,0.05308881511180175,0.100834264653731,0.08111531823159591,0.044691357720721234,0.17333790313827419,0.78300408061977,0.06408136774813224,0.02324574711549777,0.07892122948961831,0.04516926609909358
economics,0.3977037645660111,0.03622646302725719,0.18372376950769603,0.017812283100577316,0.18056284528134225,0.08091104113296436,0.014490585210902877,0.0707726558092123,0.5225138083634173,0.022520308252242743,0.11490192710097756,0.6703949240743399,0.05597120329500601,0.012689847330698438,0.13097255937315105,0.07397367199977596
economics,0.3714437803532499,0.07759470604161757,0.023449441003068054,0.09806866594852531,0.07898492346155168,0.06383974800010607,0.010928831836847546,0.03795690353781243,0.01736628510728152,0.05888087208565577,0.12438157045966045,0.8881549303084414,0.036936906078145725,0.1368611714823062,0.050949579899885265,0.05672096100360223
economics,0.2891384740948616,0.04119914428202888,0.036354533144709586,0.02893901940061536,0.11082277462764652,0.055614924078266834,0.04512287230888877,0.027680842715760077,0.011990263745111127,0.05691465123847382,0.14458340691119811,0.9048257501644416,0.07956772092457276,0.1872689912265323,0.042930655620424606,0.09013690933309766
economics,0.4284253723546263,0.04220466932975339,0.20581004910941292,0.2593965348280711,0.1577699257985382,0.0,0.08440933865950678,0.18322618859336498,0.07738229251489583,0.043727802070863825,0.2559153408306584,0.7265354693146671,0.10188710862401677,0.0,0.14053979969586647,0.08977191973324423
economics,0.4543035580731215,0.0541677224927027,0.08940379918039651,0.16902261921766581,0.11422531620649817,0.06442853205984818,0.04583422672459459,0.03165645780575575,0.015279470670909203,0.05180546976814927,0.15159479581346344,0.8278698573489873,0.07644860267128907,0.054734222681054316,0.06739333199202688,0.09571962523086153
economics,0.30551994314995906,0.03665964518110639,0.16089288567803883,0.08637111201893272,0.15988170322987272,0.07348074491827657,0.027494733885829795,0.04641967561364046,0.09335484253637026,0.12977409666382098,0.2422414172627661,0.8567790651156995,0.10915093556400074,0.005350661524649688,0.04650479965499327,0.07537806955994385
economics,0.2964427267640337,0.033791937816764005,0.15013796139027227,0.05538415038903284,0.19961895026191287,0.1032117339090103,0.015018639029672891,0.03667584694819976,0.10096784792842152,0.1167048727000044,0.19614673199330265,0.869877680727213,0.06888789529580779,0.059185260727847695,0.06787267606479211,0.0383346794244079
economics,0.4698892460408927,0.07361046405966244,0.0931767595492132,0.05005514336747251,0.11839525454530093,0.053815849095658765,0.06577956362778345,0.05439496860128887,0.015315159199158039,0.07951241134421895,0.29513147543732504,0.7829960180782708,0.11191599101088717,0.0370318947978338,0.058113507518587716,0.11992899905274966
economics,0.5571617725311497,0.07328270913513099,0.07941363521826361,0.14012663927733482,0.1082256480023969,0.08393609501325629,0.056997662660657436,0.035349726037067375,0.009952881595954833,0.03374552153870693,0.0759593900052182,0.7826162886315562,0.00786280914146209,0.03565327944431618,0.0852162611557159,0.0831343019533408
economics,0.30094622996719017,0.0,0.19517045253034532,0.0,0.0,0.17190420765844944,0.0,0.0,0.0,0.0,0.18668114714181921,0.8612204368730039,0.0,0.0,0.19039203814987116,0.1702621060018374
economics,0.5164613695330744,0.05151316019864772,0.15909503045833334,0.04749119753493378,0.27815236425082107,0.02950091201523276,0.06868421359819696,0.08386418039304183,0.06296627828409904,0.04892454318211104,0.1401610859408473,0.7482182530166906,0.07876064711122067,0.011277911294272712,0.08985255111849681,0.11322403897954282
economics,0.4941019667219815,0.042669244105768674,0.13316834353099524,0.08392060302743125,0.09924855358105406,0.08063918651427622,0.034135395284614935,0.05557292421775916,0.02086242418966571,0.07073462876601869,0.05572697214065278,0.8263495427640011,0.03296276722476702,0.02242005490617881,0.07307321885778813,0.10165131062286871
economics,0.33439121147631884,0.028690772654920163,0.06995492942925782,0.08816900033119814,0.22642118290685853,0.07393873340619261,0.0717269316373004,0.015569666238487023,0.0,0.04458929951964034,0.05352968671135664,0.8951927963473018,0.013852589850469523,0.012562692240917068,0.06824220275144348,0.03661621968514972
economics,0.3645040984972274,0.018178279273750087,0.1418335026704777,0.02234531262835164,0.2718169167261109,0.0988993928166036,0.036356558547500174,0.05261245385735701,0.014813283790822645,0.0878934878512335,0.14696953709738828,0.8475224392227989,0.07606652842567656,0.021225697960550956,0.02306015869826132,0.06186610358588493
economics,0.41633810055592474,0.0584166417285322,0.16348908229650355,0.05931929971463662,0.17090114599098577,0.0414544215367363,0.09651445155148798,0.09648145609893757,0.009313648341807184,0.08420848915423929,0.18244078720941348,0.821618803690506,0.08584114900362433,0.055605689631215975,0.0918254638930614,0.09508268319383519
economics,0.345468617978471,0.01914328427099945,0.037340705078357926,0.0,0.1590258238110111,0.049333986548795755,0.057429852812998346,0.08310812689300692,0.02339948393830068,0.019834150080602842,0.03571650098023103,0.8787827029839803,0.18485669144335404,0.15087921995167428,0.0,0.09772545491095105
economics,0.4777474379456711,0.07866318154466774,0.08852286970165987,0.18595241707107682,0.10053316526566468,0.05198004642753654,0.06656115361471886,0.05253941061662955,0.05177451343019846,0.07523268259852937,0.1749896292012712,0.7899227482857086,0.12854925478497722,0.11657926374021446,0.05757035919752937,0.0823736176827958
economics,0.3741747902307511,0.05293778403309044,0.05162996466797577,0.08784826533623706,0.09674747610867807,0.07958153548385492,0.05293778403309044,0.07469235703951488,0.009706146628309393,0.05484826629448776,0.22963663409905713,0.8638378644807576,0.07923483963754019,0.06490292439396692,0.08058542940531123,0.06080503295617643
economics,0.38155485210272233,0.07873912497259802,0.11092450440640211,0.10216575386754947,0.14172089672950505,0.07891251440946377,0.03499516665448801,0.023738601924562085,0.026734860005525832,0.07704849270384594,0.2326030454276494,0.840887604776196,0.1351720140113596,0.05746187727596939,0.07491372080465475,0.048383962537842815
economics,0.26436038147664187,0.03906366150581459,0.015239440034635926,0.09603656271427277,0.16225353142374666,0.05369099329019027,0.09375278761395503,0.06783596150737646,0.04774883489356452,0.09713625069168891,0.1749188636239373,0.8966191370447314,0.13579825086358366,0.027367391639304645,0.08176480640189501,0.06647264278342543
economics,0.45210309956977457,0.07362270033548658,0.023934621156451116,0.21116512396213566,0.08154581632075544,0.06324413401970007,0.07362270033548658,0.039952945345412216,0.08999151710891876,0.025426561557594433,0.02289353985689221,0.827319809608096,0.08294252634097175,0.06447364366127444,0.035022934403556034,0.1461599984082592
economics,0.4175942924547051,0.06304072631297994,0.026349992313468858,0.11808250445279192,0.09725629611886817,0.07994146725680061,0.015009696741185699,0.01954880516424918,0.0,0.02177193855873602,0.1624248105249986,0.8483659178570027,0.07826803037174787,0.16824894882609198,0.05712190636728742,0.07917783256977066
economics,0.40589141892991965,0.06620128882718511,0.07698229609901124,0.05946759313549025,0.11421892329671017,0.02405992612522554,0.05092406832860393,0.030398547735553304,0.009336931704555539,0.03693331404121547,0.08313494287601954,0.8875941750278605,0.017211148977778506,0.055744699329139016,0.03876000845408249,0.056325680368657025
economics,0.4108477250719835,0.06379131928605186,0.06762539684081922,0.2113776675789973,0.06451236821083847,0.159630935405044,0.04715010555925573,0.06923546898805898,0.033901864121255544,0.06609349694900343,0.21475055861025255,0.8196265947372331,0.04017387596073992,0.07772383093971064,0.07388606935366626,0.06843397199636914
economics,0.5384175299062912,0.05901442091963289,0.05755647922620121,0.32402264103774203,0.06863369669941273,0.06083421437239387,0.019671473639877632,0.02562035809987014,0.04328119380839044,0.04891536331466729,0.08441452649757743,0.7449993527271841,0.06458542764541245,0.09991607399113746,0.04866099972441395,0.07699007253103479
economics,0.4467856220003318,0.05796881343085454,0.023556959708657513,0.23752362903374952,0.1083498051146639,0.06639596010248178,0.048307344525712115,0.04194403490929805,0.04723816107328141,0.025025358965437835,0.20729721062822692,0.8073357116644404,0.02332393897259705,0.12268222244829355,0.04136437418736344,0.06987182518966427
economics,0.3527457174843991,0.0734761001470485,0.14332177002956803,0.10421438455200396,0.17841754008428998,0.024276230772519523,0.022608030814476463,0.06134367629699653,0.04836048147508268,0.10540771449350368,0.253085022397001,0.8432399187343551,0.08732557522002096,0.014848906478302778,0.04839673218591505,0.05770640149069266
economics,0.42071529288372084,0.04865299120566727,0.1423530808563744,0.11961157405750442,0.18187510847250393,0.0835887921048549,0.0,0.07920778331981018,0.059470196970953626,0.27724861297595443,0.4311770264480797,0.6456042074943126,0.1644357780788178,0.0,0.04628926979771617,0.16558063325825548
economics,0.3654664680871101,0.04703554544357313,0.030582359950096304,0.05781757182592019,0.06512176155944732,0.02693664070246187,0.03135703029571542,0.034033136842042545,0.03832875886761792,0.06497736085018802,0.20476485936467456,0.8884174881381401,0.07569961339831707,0.013730153800045218,0.07458400806631471,0.06669832631043435
economics,0.22001316631402038,0.019836988360259072,0.048367296953676045,0.3962440626198045,0.07827454533660312,0.17040575049360734,0.039673976720518145,0.032294908017371254,0.006061855478259395,0.04624400113941469,0.07864789990532789,0.8572704766129706,0.028733314392920265,0.05645853068861295,0.018873242598807113,0.08016953229828984
economics,0.41890415719720187,0.04713929583442852,0.08150065272716746,0.1395950258493158,0.1744366313548262,0.07178497026096627,0.06642355322124019,0.07209234595860466,0.0550008670086365,0.10212107743933733,0.2838384432061255,0.7961139745107177,0.05586539854399733,0.09382117904788427,0.06931226816869814,0.08021453832733438
economics,0.5066629990724663,0.06597735450575022,0.07940742320712744,0.11906381512026999,0.07813093974593957,0.06511773820310975,0.06597735450575022,0.05332515646737963,0.027454077370735307,0.04217860230810005,0.17155002954878815,0.8075259468181553,0.05693312958208956,0.05040241763260266,0.0654431060643492,0.0824111799426707
economics,0.3848397292838731,0.07046500752047315,0.08680949171745247,0.07901975057657519,0.11193769259723968,0.08920443376728875,0.05686649729722393,0.06440312466901725,0.015110835502376635,0.07813140400553437,0.20181765585038242,0.8583394665662399,0.06207557025212015,0.10176465689312648,0.04469439135646727,0.07257511614637689
economics,0.46829349149437766,0.0538208101231275,0.13872667874601102,0.06852102660159654,0.16446770394494314,0.1353987202234887,0.07304252802424446,0.07301755693205211,0.014097213610575005,0.057754701521224035,0.21876331296567347,0.7955236404649421,0.05382808436522339,0.037032697886754604,0.06766509676486203,0.068688098114472
economics,0.30525672950080796,0.04985486204509426,0.027784689009984778,0.05252842668508948,0.17157684683019991,0.06729931933998513,0.05697698519439344,0.10048931493133993,0.008705612050649698,0.06641239386742104,0.14616877978012102,0.8888813716709193,0.11003939368343973,0.13097826875258253,0.0677610711737838,0.06059677072161556
economics,0.39242044137249726,0.06287711651079256,0.1655741183837125,0.03864526461621205,0.17236844453881855,0.0864213622213824,0.06287711651079256,0.07506756983332617,0.03074273060051334,0.07166093145991038,0.13490961874436824,0.8478822508281394,0.12143429059653792,0.044050726592664936,0.029911170291329198,0.07489635023373635
economics,0.5089150159416032,0.056125395345798884,0.05151889558626803,0.06493280114880419,0.16181311149575153,0.09926291940043348,0.033014938438705226,0.046582296832824464,0.11299477300737903,0.04446834749005388,0.14475407936152374,0.798041489109269,0.051009280970502384,0.08384534611498072,0.053398640109974235,0.08146076637203983
economics,0.333352382224522,0.04947828535783269,0.1486282716262009,0.036492158734696904,0.14303591235875449,0.06800535804259134,0.07322786232959237,0.0579969894995019,0.2951374318231504,0.08817393737856712,0.180935243756175,0.8276148310593618,0.06497888826222684,0.05199557187544456,0.07343617079956441,0.06567184856334253
economics,0.4886149549312599,0.049509270898413636,0.12071538098499394,0.14834223533724708,0.1388070464719138,0.06379494944457366,0.043320612036111934,0.04365931874385368,0.45009412100263313,0.06412002608063261,0.16165049427761743,0.6702835616252981,0.05976064428452208,0.035227382297466255,0.06476792935656465,0.0631855531209272
economics,0.45813203374766065,0.032712479687420935,0.15952161592254124,0.15581843451834912,0.13927030966809445,0.08781566521095283,0.05315777949205902,0.05769442981721276,0.41984849036419886,0.07625935552640598,0.21743066618053666,0.6804505062551244,0.0829204214939719,0.014323657982067119,0.06224640090893133,0.05218608771395321
economics,0.3757444999686562,0.03747770455347991,0.1583912370882098,0.061425030919533184,0.20755487082891808,0.07512046651875631,0.11243311366043972,0.10846978263486921,0.16797097555847296,0.09060390481017898,0.17480966855945987,0.8154140653584854,0.12063420202741273,0.03282036868537547,0.07131383022851223,0.0531449171918896
