,about,after,all,also,and,and the,are,article,bank,banks,because,been,between,business,but,can,capital,centermwparseroutput,central,citation,countries,currency,debt,demand,during,economic,economics,economy,example,exchange,federal,federal reserve,financial,first,for,for the,free,from,from the,gold,goods,government,growth,had,has,have,his,income,inflation,insurance,interest,international,into,its,july,many,market,markets,may,monetary,money,more,most,national,new,not,often,one,only,other,over,people,policy,political,price,prices,production,public,rate,rates,reserve,retrieved,since,social,some,state,states,such,supply,system,tax,than,that,that the,the,the united,the world,their,theory,there,these,they,this,those,through,time,trade,two,unemployment,united,united states,university,used,value,was,wealth,were,when,where,which,while,who,will,with,with the,work,world,would
random,0.0,0.0,0.0,0.0,0.20550025664397178,0.0,0.0,0.1366474276147671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12747467762735334,0.0,0.5049278202048135,0.0,0.6311597752560169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15388528494500536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17282567070578836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13873047621789744,0.0,0.0,0.0,0.17282567070578836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29404093353110067,0.0,0.0,0.0,0.0,0.15637611991149805,0.0,0.0,0.0,0.0,0.0,0.14753817506780495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14377120501305046,0.0,0.0,0.0,0.0,0.0,0.0,0.1162629832044591,0.0,0.0,0.0,0.0
random,0.0,0.0,0.0,0.024334901938067657,0.4078870412899882,0.1808163676935248,0.050385522476578605,0.0,0.0,0.0,0.0,0.028182338108944466,0.030207395556178327,0.0,0.05352625305777944,0.0,0.0,0.0,0.0,0.0,0.03551243980415766,0.0,0.0,0.0,0.061756077066514245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04291616456182079,0.0,0.0,0.04437907073790559,0.0255729942852778,0.0,0.0,0.0,0.0,0.0,0.07749272901151062,0.02803539988577321,0.030043477592974852,0.0,0.0,0.0,0.0,0.0,0.0,0.08454701432683341,0.0,0.02956028882918552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0936682008162063,0.026092483551810923,0.05352625305777944,0.0,0.0519224656475833,0.0,0.02662703255739177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09525649981001308,0.0,0.0,0.0,0.030207395556178327,0.029245056376247663,0.0,0.0,0.0,0.0,0.0,0.0,0.7966970956332353,0.0,0.0,0.0,0.0,0.08868086648755656,0.0,0.0,0.024943559480518154,0.0,0.03211375955024615,0.0,0.0,0.1454471907894359,0.0,0.0,0.0,0.0,0.06107933699913721,0.0,0.2035882373450362,0.0,0.0815326217566547,0.02717754058555157,0.0,0.0983038384467589,0.0,0.0,0.031573994691303134,0.10988785773721763,0.02662703255739177,0.0,0.0,0.0
random,0.0,0.01643916552705667,0.0,0.06912800960182844,0.2979468682548927,0.0,0.08587791042885896,0.0,0.0,0.0,0.0,0.0800573983965594,0.0,0.0,0.015205170519055278,0.0,0.0,0.05422780024946569,0.0,0.06778475031183212,0.0,0.0,0.0,0.0,0.035086023352714144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04680171064105686,0.18286753590296806,0.0863069980359863,0.0,0.07564041562767274,0.043587030652499005,0.0,0.0,0.0,0.0,0.016526838410180968,0.11740433563420867,0.01592799837391678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04803443903793565,0.0,0.016794346944296913,0.0,0.0,0.014101324369754878,0.0,0.01980834840315432,0.031201140427371238,0.016976557596003174,0.0,0.059296608898465525,0.0,0.0,0.02949916718770026,0.016352220228112287,0.030255700507527704,0.03413773045488421,0.0,0.0,0.020687161993915473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029798510804200984,0.0,0.0,0.01670441636298602,0.0,0.034323986763836356,0.0,0.0,0.0,0.0,0.0,0.06845207452064306,0.035280942867970184,0.8315843686170337,0.0,0.0,0.18915606270601276,0.0,0.0,0.0,0.07963999186958391,0.0,0.0,0.0,0.06338070802676168,0.0,0.033053676820361935,0.0,0.0,0.0,0.0,0.15615693479126683,0.0,0.12851819590757557,0.0,0.046321845668417926,0.0,0.0,0.027925112274291532,0.017640471433985092,0.015681472919905907,0.07175364548394966,0.0998904885385167,0.015127850253763852,0.0,0.0,0.0
random,0.0,0.0,0.0,0.0,0.042945131607798205,0.0,0.0,0.05711274388284706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21103809839714352,0.0,0.2637976229964294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14233296153632566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16463419129215126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.695800422615956,0.0,0.0,0.0,0.0,0.13357851254754005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.573516793043244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05001537135748658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1233131070279252,0.0,0.48844381875049797,0.0,0.6105547734381225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1098090120455262,0.0,0.0,0.1135521303682218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17950988401080145,0.0,0.0,0.0,0.0,0.0,0.0,0.140518369817757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2684028919359551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37925546502768037,0.0,0.0,0.0,0.0,0.0,0.0,0.14346759992139438,0.12764549914561654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15628287664452123,0.0,0.0,0.0,0.13907761385468945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random,0.017404867906295595,0.053329036028187435,0.05194161317235033,0.029900383191959132,0.4057109114874749,0.04760780006288378,0.04643165708693624,0.0,0.023253108467015823,0.050883561873603,0.0,0.0,0.0,0.0,0.06576790329094152,0.0,0.0,0.05863874920077095,0.0,0.07329843650096368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021162091842314695,0.01686953776367394,0.03954843650469771,0.015554550706530815,0.041820649772484675,0.04089654513947281,0.015710815898120373,0.0,0.0,0.0,0.0,0.05361344890395874,0.015869266687627927,0.034447198581601925,0.16611538958769395,0.0,0.0,0.0,0.0,0.039458294047395044,0.0,0.0,0.021550554359550157,0.0,0.019397541493561744,0.0,0.06099336645136536,0.0,0.021419581261836313,0.0,0.0,0.0,0.06411986032362768,0.01644197582273538,0.0,0.015949330955649554,0.0,0.016358366241972316,0.0,0.02007075220347532,0.0,0.0,0.0,0.0,0.02310103844184073,0.0,0.0,0.0,0.0,0.04833353170050139,0.0,0.042580210064596724,0.0,0.02007075220347532,0.0742318752431789,0.0,0.0,0.0199557355123046,0.0,0.0,0.04441202495719551,0.0,0.8309306837058209,0.07936749914935166,0.0,0.0,0.021290105032298362,0.0,0.0,0.0,0.015324121472464432,0.02007075220347532,0.0,0.017134041142417483,0.0,0.0,0.0,0.0959087180090065,0.062359526804999704,0.0,0.0,0.0,0.1528692081401096,0.0,0.033393143715603577,0.016696571857801788,0.0,0.060393143277895946,0.019075366794193506,0.0,0.0,0.0675098067550956,0.0,0.021419581261836313,0.0,0.0
random,0.0,0.06899803509964268,0.1680074081455181,0.029014227182183362,0.20842246564405786,0.0,0.330407473903919,0.0,0.0,0.0,0.03807225248689592,0.0,0.0,0.0,0.0638187435635407,0.17238315287884273,0.0,0.11380175164094711,0.0,0.14225218955118388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33259496114258086,0.0,0.0,0.02645633098914439,0.0,0.0,0.0,0.0,0.0,0.0,0.09239370062922378,0.03342628885455753,0.0,0.0,0.0,0.0,0.0,0.0,0.06899803509964268,0.0,0.0,0.03524439662192655,0.0,0.0,0.029592854704651075,0.0,0.0,0.0,0.0,0.0,0.0,0.09572811534531106,0.0,0.12381313210072609,0.034316555283764094,0.0952413254559723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10516700844413682,0.0,0.0,0.034868548548734675,0.0,0.03872861695613826,0.0,0.0,0.22984420383845697,0.037020062398333664,0.5964443779066226,0.0,0.0,0.03308003639341978,0.0826365254483785,0.10573318986577965,0.14485249989861038,0.06685257770911505,0.1189596906273829,0.03895183285179726,0.0,0.09975744305283689,0.0,0.06936601342902568,0.0,0.0,0.0,0.0,0.03641209987901899,0.0,0.0,0.0,0.0,0.06480694590913288,0.0,0.23441310006786054,0.0,0.0,0.15058126099771973,0.026203608932268,0.0,0.0,0.0,0.0
random,0.0,0.0,0.0,0.0,0.11283018180330852,0.0,0.0,0.15005289387487375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1399802733767957,0.0,0.5544625460002177,0.0,0.6930781825002722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15951102275848847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15080994682187507,0.16719641251766862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1523402949364064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10762903667287417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1314058947301135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17079750945936967,0.0
random,0.01010812016947196,0.020647721759881277,0.010055272478347529,0.008682532612277371,0.24948241339986843,0.0460814915526935,0.01797722231233558,0.0,0.0,0.0,0.0,0.010055272478347529,0.0,0.0,0.028646721423202383,0.0085976346321391,0.0,0.03405527273749216,0.0,0.0425690909218652,0.012670604448123771,0.0,0.0,0.0,0.033051241864521484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039188878843942766,0.09952933016850647,0.009033522608171423,0.0,0.10292203949590574,0.08211848220984641,0.0,0.0,0.0,0.0,0.020757839593639787,0.0184325966210774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030971582639821915,0.040221089913390115,0.07509471293589418,0.03164074863842931,0.0,0.0,0.07970118659550844,0.0,0.0,0.019594439421971383,0.03198403566524878,0.0,0.018619252294541904,0.1432336071160119,0.0,0.07410237402103807,0.02053851777760014,0.01900069941815293,0.03215794433662821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09356791239362233,0.0,0.0,0.052452197262761076,0.0,0.0,0.0,0.0,0.0,0.0,0.021555599255421307,0.1461597887463647,0.02215657146845897,0.8659900392731948,0.0,0.012749401823122558,0.05939537723980336,0.0,0.010546916212809771,0.03251042703401449,0.06001707533302485,0.03559879044625836,0.0,0.011457977735331151,0.019901667486207825,0.0,0.010378919796819893,0.0,0.0,0.0,0.0,0.010896352423793651,0.0,0.22598781696915624,0.0,0.03878706937978823,0.0,0.0,0.0350741616053459,0.0,0.0098480269300294,0.022530786382850786,0.06273162133465002,0.03800139883630586,0.0,0.010490439452552215,0.021555599255421307
random,0.0,0.0,0.029058895491705972,0.07527537667232677,0.3805189557095881,0.026634330397612743,0.025976333586694343,0.0,0.0,0.0,0.0,0.08717668647511793,0.0,0.0,0.0,0.02484644417037817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1548784624008366,0.15663674353414805,0.0,0.045759396314336745,0.0,0.0,0.0,0.0,0.0,0.0,0.07990299119283822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025592195060198462,0.0,0.0,0.0,0.030810394971090182,0.09658156991418668,0.02690404003103236,0.05519108413417853,0.0,0.05353741400348728,0.029677298299921825,0.027455215154555526,0.06195584427429642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3368593244026458,0.0,0.0,0.0,0.0,0.0,0.0,0.02484644417037817,0.0,0.7832686009109157,0.0,0.0,0.0286079444659256,0.0,0.0,0.0,0.0,0.0771581426637007,0.0,0.0,0.028757076291951286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1166224764500133,0.0,0.05604569135067549,0.028022845675337745,0.0,0.02534034753269186,0.0,0.0,0.03255604302394841,0.0679834248269089,0.0,0.0,0.0,0.0
random,0.08499212018426634,0.08680613308531704,0.0,0.0,0.34962055106912654,0.0,0.0,0.07749341326877751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722915026437947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1931244457931945,0.07595658008892675,0.0,0.19970758171385308,0.07671966028095699,0.0,0.0,0.0,0.0,0.08726908504890274,0.0,0.0,0.18026245725308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07446128806875822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10923745090623592,0.0,0.0,0.0,0.4133581623016878,0.0,0.0,0.0,0.0,0.09525734092056687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1445830052875894,0.0,0.6114241000992032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33931672503316207,0.0,0.0,0.0,0.0,0.0,0.09314956458501049,0.08280517785520893,0.0,0.0,0.0,0.0,0.0,0.0
random,0.0,0.0,0.0,0.0,0.10138417372177697,0.0,0.0,0.13483084416708327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12578003621756764,0.0,0.4982153373101848,0.0,0.622769171637731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2240115725731219,0.2643138140764004,0.0,0.1158237872237093,0.13348459080019642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13688620083572778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3868426258701716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random,0.0,0.0,0.0,0.0,0.051478090447077435,0.0,0.5675400471168602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1264850974993248,0.0,0.158106371874156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028435621583692637,0.0,0.0,0.02940492177303438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04648502920823494,0.0,0.0,0.0,0.2631281194623969,0.0,0.0,0.0,0.0,0.0,0.03457699428797889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04982945815654368,0.0,0.0,0.0,0.0,0.4517782193989638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12276274831845493,0.0,0.0,0.03676684733029555,0.0,0.0,0.0,0.03715169005613134,0.0,0.0,0.04255621272423195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029976573759263242,0.0,0.0,0.0,0.0,0.03256734122022733,0.5760439174364445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random,0.12559354122822886,0.0,0.0,0.10788059493978738,0.3444247380403235,0.0,0.0,0.11451264156238909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10682573629248993,0.0,0.21156863140153156,0.0,0.26446078925191446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28538155057574993,0.0,0.0,0.1475547518004607,0.056684630267029135,0.0,0.0,0.0,0.0,0.0,0.057256320781194546,0.0,0.199781464809613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055016022854209354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17438740239266864,0.0,0.0,0.06517193196146885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05341286814624496,0.0,0.6160270378642392,0.2147684773505936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06181962753787971,0.0,0.0,0.0,0.20762321657816823,0.0,0.0,0.0,0.0,0.2005644241018431,0.0,0.06024123817780903,0.0,0.06659382160320435,0.0,0.0,0.061180939458398205,0.0,0.0,0.0,0.0,0.0,0.0
random,0.016067462446459714,0.03282079045555828,0.015983457876046277,0.02760281127429772,0.41859875241006694,0.043949574555073694,0.02857587163115402,0.029299716370049127,0.0,0.0,0.018110101530267923,0.0639338315041851,0.0,0.0,0.0758927992156267,0.013666455212660267,0.0,0.05413289579462755,0.0,0.06766611974328444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097358665675454,0.014359325258558086,0.0,0.08809270960463461,0.029007165788943755,0.0,0.0,0.0,0.0,0.0,0.1171988654801965,0.01590012267187124,0.11927295020401246,0.0,0.0,0.0,0.0,0.0,0.01641039522777914,0.0,0.0,0.016764955039521526,0.0,0.0,0.014076645542739014,0.0,0.0,0.031146535091935063,0.0,0.0,0.02959641674296982,0.01517855984312534,0.018744144912819272,0.0,0.0,0.0,0.0,0.018528497833924403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029746360220739156,0.03601613289967441,0.0,0.01667518184635386,0.0,0.0,0.016586172689625017,0.0,0.0,0.0,0.01713195805652504,0.027332910425320534,0.0,0.8511449311882126,0.0,0.020265937837435497,0.015735418279125682,0.0,0.0,0.017225757006233536,0.04770036801561371,0.056586409643418885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05131731012339461,0.0,0.0,0.046240777480329266,0.03407798577257499,0.027876240338780712,0.0,0.03130805732758464,0.0,0.037393376059334356,0.015101374896574333,0.0,0.0833759092317693,0.0
random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11798458413988304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1100646173203454,0.153632629556536,0.4359664863613181,0.0,0.5449581079516476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10135233858034265,0.11680653660468976,0.0,0.0,0.29336392825767094,0.0,0.0,0.11798458413988304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11978313701038684,0.0,0.0,0.0,0.44766517547049456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3385090898363979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1003841781999117,0.0,0.0,0.0,0.0
random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1941171556680811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511016532653811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18846062479105624,0.0,0.5796198280719115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19508186194109461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3437701489049745,0.41649637801847744,0.0,0.0,0.0
random,0.2313109533770232,0.0,0.0,0.1986882686989157,0.0,0.0,0.0,0.2109027903384255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19674549077420558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9076505052148228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random,0.1978074443580639,0.0,0.0,0.0,0.4068468203411419,0.0,0.0,0.18035523763905126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16824850769425112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21559503898744456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29964701812040107,0.17677847025106422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20976801087930344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4898468756341679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21800175104066766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2587282388860188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4105782249343325,0.0
random,0.0,0.030355549924573764,0.0,0.0255295044410983,0.3056501803336002,0.02709895132633083,0.026429476130755542,0.0,0.0,0.0,0.033499625299124834,0.0,0.0316902792938357,0.0,0.0,0.0,0.0,0.10013371390799516,0.0,0.12516714238499396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02880705150111964,0.33767192176209027,0.0,0.0,0.023278821636072346,0.026828374851878393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06303662916644512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036800529926199754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031347864999881375,0.0,0.0,0.028076930793304034,0.0,0.02723567205481842,0.0,0.0,0.03151831458322256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05502409358346716,0.0,0.0,0.030845345770922284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7580575361157547,0.0,0.0,0.029106993983148123,0.0,0.0,0.0,0.0,0.02616804103650534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3797020480795223,0.0,0.14255844236454368,0.0,0.0,0.025782395657383352,0.0,0.05791288290486402,0.0,0.046112904983381914,0.0,0.0,0.0,0.0
random,0.0,0.015855622737393844,0.0,0.13334833073242675,0.6386013708897101,0.0,0.08282949319991928,0.0,0.0,0.0,0.0,0.12354494799375434,0.0,0.0,0.029330861960248002,0.039613334414266135,0.0,0.05230287031413719,0.0,0.06537858789267148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030093590260321504,0.37626937114907355,0.09711724101225531,0.0,0.024318466609879887,0.028026544823976943,0.0,0.0,0.0,0.020471143832469976,0.0,0.15570062965903153,0.0307252010770238,0.0,0.0,0.0,0.0,0.0,0.0,0.03171124547478769,0.07721559249609646,0.019222030913485042,0.016198196242467763,0.0,0.0,0.013600768173813923,0.0,0.0,0.030093590260321504,0.01637393894348468,0.0,0.028595875464403644,0.131988878821116,0.0,0.0,0.031543527489761844,0.014590855360431,0.0,0.0,0.0,0.0,0.0,0.0,0.04120997238902934,0.0,0.020079935599235044,0.0,0.0,0.0,0.034798565652483605,0.0,0.0,0.0,0.0,0.09615274702663558,0.0,0.0,0.0,0.016552792295781743,0.026408889609510756,0.0,0.5482473247981491,0.0,0.0,0.030406928338516635,0.0,0.0,0.016643420262939055,0.0,0.013668360068666924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11156055477770055,0.0,0.014892518078434697,0.0,0.0,0.04040077743530768,0.0,0.0,0.0,0.0722584990117314,0.0,0.0,0.0,0.016552792295781743
