,about,according,act,after,against,all,also,american,amount,and,and the,any,april,archived,archived from,are,article,assets,bank,banks,based,because,been,before,being,between,bitcoin,both,business,but,called,can,capital,capitalism,centermwparseroutput,centermwparseroutput citation,central,century,citation,citation centermwparseroutput,company,competition,cost,could,countries,country,credit,crisis,currency,debt,december,demand,depression,developed,development,different,displaystyle,does,due,during,during the,each,early,economic,economics,economists,economy,even,example,exchange,federal,federal reserve,finance,financial,first,for,for example,for the,form,free,from,from the,game,gdp,general,global,gold,good,goods,government,great,growth,had,has,has been,have,high,higher,his,history,how,however,human,imf,include,including,income,increase,index,individual,inflation,information,insurance,interest,international,into,investment,its,january,july,june,known,labor,labour,large,later,less,level,made,many,march,market,markets,may,model,monetary,money,more,most,much,national,nations,new,not,number,october,often,one,only,original,other,out,over,part,party,people,per,period,policies,policy,political,poverty,power,price,prices,private,production,public,rate,rates,real,reserve,resources,result,retrieved,risk,same,school,see,services,should,since,smith,social,social capital,society,some,standard,state,states,stock,such,supply,system,tax,taxes,term,than,that,that the,the,the economy,the federal,the first,the market,the new,the original,the same,the united,the world,their,them,then,theory,there,these,they,this,those,through,thus,time,times,trade,two,under,unemployment,united,united states,university,use,used,value,war,was,was the,wealth,well,were,what,when,where,which,while,who,will,with,with the,within,work,workers,world,would,year,years,york
random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1859843975479033,0.0,0.0,0.0,0.0,0.0,0.0,0.0824469027158226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3046507028899227,0.15232535144496134,0.0,0.0,0.38081337861240333,0.22848802716744201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34244872612878613,0.0,0.16162366593655972,0.0,0.0,0.07082439167686087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0824469027158226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1584419195011307,0.0,0.0,0.0,0.0,0.0,0.0,0.2989694570872367,0.0,0.08328179225785744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08498796174325847,0.0,0.0,0.0,0.14752578666946725,0.0,0.0,0.0,0.0,0.0,0.11622006449184964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16740744082943382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47309614559600577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2388439952107028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722012667621963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07014784714961936,0.08498796174325847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random,0.0,0.0,0.0,0.016624935137582994,0.0,0.04857724876980683,0.0,0.01783981631571881,0.0,0.18971609343896276,0.0,0.0,0.020278603288798377,0.0,0.0,0.043424183796954736,0.0,0.0,0.0,0.0,0.0,0.018346862406219605,0.03238483251320455,0.0,0.018039732459284124,0.0,0.0,0.017075864520620727,0.0,0.0,0.0,0.02769024491092747,0.0,0.0,0.0,0.0,0.02015468092562792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020920935783721253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019440124284180217,0.0,0.0,0.0,0.019100140849625448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047330590014127524,0.12328934491444732,0.0,0.0,0.0,0.0,0.025498394905754656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02146440061318494,0.0,0.044524145589475234,0.03669372481243921,0.016107991576705352,0.0,0.0,0.0,0.01921226085110623,0.0,0.0,0.0,0.0,0.019791379919267615,0.05535374959222981,0.0,0.0,0.0,0.04292880122636988,0.0,0.0,0.0,0.020920935783721253,0.0,0.04987480541274898,0.0,0.016192416256602275,0.0,0.0,0.04006438244606538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057976740059185704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07175721152067475,0.0,0.014991671493195882,0.0,0.0,0.0,0.03797838980228497,0.014916260204967967,0.0,0.0,0.015298801440131363,0.018039732459284124,0.0172617507142516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019791379919267615,0.0,0.0,0.0,0.0,0.0,0.0,0.22601435053122734,0.0,0.0,0.020920935783721253,0.0,0.0,0.0,0.018243493378821213,0.0,0.0,0.0,0.04378222458270436,0.0,0.0,0.11262437147073902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04153536736639121,0.0,0.38323213432783654,0.0,0.0,0.03628224620320399,0.0,0.0,0.0,0.0,0.0,0.0,0.015941133935054242,0.0,0.0,0.0,0.0,0.017450956479075273,0.04832397473011606,0.014331546817319601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8259120574520863,0.0,0.0,0.0,0.02118918406769024,0.03899115196776975,0.0,0.0,0.01793930288016869,0.01561510078726522,0.0,0.0,0.0345235014285032,0.028240678001916864,0.0,0.0,0.0,0.03788223518890919,0.0,0.0,0.02003219122303269,0.0,0.01689318342155198,0.0,0.04006438244606538,0.017546841669843993,0.0
random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14104925108802874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13158101931282176,0.0,0.0,0.5211930596613973,0.26059652983069864,0.0,0.0,0.6514913245767465,0.390894794746048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1431994009340969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10117095796029114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12352113019353418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random,0.04297108968436908,0.0,0.0,0.017555293934898023,0.0,0.0,0.007382141907976952,0.0,0.0,0.37120511464037304,0.054851755268857744,0.0,0.010706713691750427,0.0,0.0,0.030569515174237106,0.0,0.0,0.0,0.0,0.02005186157526799,0.0,0.00854928529189442,0.0,0.01904926564878591,0.036654395605722825,0.0,0.009015729035066044,0.010264012855251027,0.01623751749156173,0.0,0.0,0.010203535680021046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1195499751193541,0.0,0.011635248530781225,0.010325150996302586,0.0,0.02102535951799123,0.0,0.0,0.0,0.0,0.022091705864528775,0.011406886855226636,0.0,0.0,0.0,0.0,0.0,0.0,0.03079203856575308,0.0,0.0,0.01057661284600809,0.0,0.009632214682767613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08329881319173657,0.0976416150395045,0.0,0.015361127634151905,0.0,0.0,0.08750731323978272,0.015515449645637234,0.0,0.0,0.009910584758374653,0.0,0.0,0.0,0.011116219699370038,0.009741906123226066,0.0,0.0,0.04412229830458374,0.023507895115224747,0.0,0.0,0.02005186157526799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019483812246452133,0.01057661284600809,0.010839912465980856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008777646967449012,0.0,0.00854928529189442,0.010264012855251027,0.0,0.01057661284600809,0.0,0.0,0.0,0.01064128506022312,0.010512679758995615,0.0,0.010976360309113078,0.009524632824392955,0.00896729510286086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018129171952800546,0.0,0.0,0.0,0.03166126032498289,0.008118758745780864,0.0,0.020407071360042092,0.0,0.007875499367082197,0.026193668296625578,0.0,0.016154947607945603,0.009524632824392955,0.045569366904561544,0.009910584758374653,0.0,0.03964233903349861,0.060609987510714246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03334865909811011,0.057034434276133174,0.0,0.011116219699370038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022091705864528775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02675783075307148,0.0,0.04955292379187327,0.009163598901430706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029239836698173052,0.0,0.8262184751388614,0.0,0.0,0.047890825696793204,0.0,0.020898938190413545,0.0,0.0,0.0,0.03251973739794257,0.008416613044486765,0.0,0.036654395605722825,0.0,0.03586918041144344,0.0,0.0,0.022700345731066933,0.0,0.009741906123226066,0.0,0.0,0.0,0.0,0.008824459660916748,0.0,0.0,0.0,0.0,0.0,0.0,0.055586375632863796,0.0,0.0,0.2539011604719126,0.04010372315053598,0.0,0.0,0.09893368553016285,0.0,0.016488947588360475,0.0,0.022365804699759125,0.0,0.0,0.0,0.1133395314380326,0.02423242141191841,0.0,0.01057661284600809,0.026489132547856908,0.02675783075307148,0.036654395605722825,0.04230645138403236,0.009264395938810632,0.0
random,0.0,0.0,0.0,0.0,0.1337758856868523,0.0,0.0,0.0,0.0,0.07725036668236121,0.0,0.0,0.0,0.0,0.0,0.0,0.10273528667879475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09583896147136711,0.0,0.0,0.37961859411713206,0.18980929705856603,0.0,0.0,0.47452324264641504,0.28471394558784907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17068715448483246,0.0,0.10069786193971611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11948960848509096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12772358139194048,0.0,0.0,0.0,0.0,0.0,0.1386672027630675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12487496803878526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1412408904867057,0.20860275958522595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1473786962985294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44002847977809056,0.08996842325239754,0.0,0.0,0.0,0.10809113805502271,0.0,0.0,0.0,0.0,0.0,0.10977724849901527,0.0,0.0,0.0,0.0,0.0,0.0,0.2338766103766656,0.0,0.0,0.0,0.0
random,0.06634406877518663,0.0,0.0,0.0,0.0,0.0,0.056987306355086816,0.0,0.0,0.1364552962972364,0.060490646996231474,0.0,0.0,0.0,0.0,0.05899623537710256,0.0,0.0,0.0,0.0,0.0,0.0,0.19799161792857245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056430083316704384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1286069827848522,0.10050077964949479,0.0,0.0,0.0,0.0,0.05196330164657151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18147194098869443,0.2243349549662917,0.06565310705356342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3265895909171361,0.07352651512928512,0.0,0.0,0.0,0.0,0.0,0.0,0.07352651512928512,0.06922408151636918,0.0,0.07393976408478814,0.0,0.0,0.0,0.0,0.0,0.0643034913924261,0.0,0.0,0.0,0.0,0.12220639783274057,0.0,0.07563347866855287,0.0,0.0,0.060795836862231,0.06740169354598592,0.0,0.0,0.07352651512928512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07073947160873233,0.0,0.0,0.6942138757392904,0.0,0.0,0.07393976408478814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1168253128219091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0715175861072694,0.0,0.0,0.26486752058149654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11510362712173004,0.0,0.0646369616695892,0.0,0.20586770489603298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random,0.16754052609639014,0.0,0.0,0.0,0.049728368201465874,0.041666145950481494,0.0,0.0,0.0,0.4594591509051036,0.07637935846233554,0.0,0.05218067710916683,0.0,0.0,0.0,0.07637935846233554,0.0,0.0,0.0,0.04886278574456336,0.09441988578316779,0.0,0.0,0.0,0.04466008984642022,0.0,0.0,0.0,0.039567914192683976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05383351996214629,0.0,0.0,0.0,0.055231957634729864,0.0,0.0,0.0,0.0,0.18260640479406548,0.0,0.0,0.04914827062889747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0405968497885946,0.0951740325459469,0.0,0.037432309492313284,0.0,0.0,0.22964265455104588,0.1134250935634441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10766703992429258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08883549103767353,0.09887355314677249,0.04346935224838001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0474785515405677,0.0,0.0,0.041666145950481494,0.0,0.0,0.051546612314052234,0.04641963951795616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043703375636683896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0405968497885946,0.08835507282262908,0.0,0.0,0.0,0.0,0.0,0.047749832956313895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09660126125129086,0.0,0.055231957634729864,0.0,0.0,0.05383351996214629,0.0,0.05708733713195144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05383351996214629,0.0,0.0,0.0,0.04694395485656259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04802384086412075,0.0,0.0,0.0,0.0,0.0,0.0,0.6574191188753757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04466008984642022,0.0,0.0,0.0,0.0,0.14751110937952075,0.0,0.0,0.0,0.08246676397122968,0.1006421551473044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05452377347179533,0.10033159986262588,0.0,0.0,0.0,0.16072241674700963,0.0,0.04018060418675241,0.0,0.0,0.0,0.0,0.0,0.06498543166951086,0.0,0.0,0.051546612314052234,0.0,0.0,0.0,0.0,0.09030267680867068,0.0
random,0.0,0.0,0.0,0.0,0.0,0.0,0.11197100263531612,0.0,0.0,0.4468549611761291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12967402386485907,0.0,0.0,0.0,0.0,0.13674895878848334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12634614381135195,0.09873403203922818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47541804148617534,0.1469275144492009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15849567052249963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14776348244105764,0.1331377727461557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13601432160347812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12634614381135195,0.0,0.0,0.14366364802741668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13899182236423097,0.0,0.0,0.4262562395558516,0.0,0.0,0.14527988860546404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14776348244105764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20816903792746544,0.1520715175402678,0.0,0.0,0.0,0.0,0.0,0.0,0.11308016960369317,0.0,0.0,0.0,0.10112433277600683,0.0,0.0,0.1604241640997709,0.0,0.0,0.0,0.0,0.0,0.0
random,0.0,0.02353091899619974,0.0,0.0,0.0,0.019020507095038237,0.06569535475456852,0.0,0.0,0.31461318920846015,0.06973402969758154,0.0,0.0,0.0,0.0,0.017002815452150325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018062668755882676,0.0,0.01626324606054064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044872162225745804,0.0,0.0,0.0,0.0,0.0,0.04706183799239948,0.0,0.0,0.0,0.0,0.0,0.02367480217091319,0.021922781314417206,0.0,0.0,0.0,0.0,0.0,0.0,0.1013757351446664,0.022835444446094266,0.034175539495703434,0.0,0.0,0.13478320782339037,0.05177831420844272,0.0,0.0,0.0,0.0,0.0,0.04884055965125457,0.0,0.0,0.17202421234866752,0.0,0.019632716871605657,0.10460104454637233,0.0,0.09460668599926104,0.0,0.0,0.020276606451451133,0.0,0.0,0.020498858000276243,0.0,0.0,0.046496097458158775,0.06502157369050382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019020507095038237,0.0,0.02367480217091319,0.0,0.0,0.0,0.0,0.02367480217091319,0.0,0.0,0.0,0.0,0.019950498118126547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018532375669155016,0.02016695150425853,0.023248048729079387,0.0,0.0,0.035220091860786784,0.0,0.08719078914683863,0.0,0.022305757869766702,0.03504292732646966,0.0,0.023248048729079387,0.0359416354824687,0.0,0.040553212902902265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021309565860826434,0.0,0.019737744971651882,0.0,0.0,0.042859631292972274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039475489943303764,0.0,0.0,0.0,0.0,0.0,0.0,0.03252649212108128,0.0,0.825303684964544,0.0,0.0,0.0,0.0,0.0,0.0,0.021673857896834604,0.0,0.024116709751663357,0.07490134796677406,0.0,0.040774472244129625,0.0,0.0,0.020498858000276243,0.15137069759881766,0.05050388100242049,0.022049135252436118,0.0,0.0,0.01882295126460444,0.02297146499119774,0.0,0.039265433743211314,0.021797697286709657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04977997347779924,0.06106821620640149,0.0,0.0,0.06321749002218775,0.03668472087268803,0.022436081112872902,0.03668472087268803,0.020276606451451133,0.016586530626185335,0.0,0.0372569647412548,0.021309565860826434,0.16316141312594176,0.05391245322370307,0.0,0.0,0.0,0.059531000815841485,0.0,0.02353091899619974,0.04122298008991678,0.0
random,0.03537853731152587,0.0,0.0,0.0,0.0,0.0,0.015194482200048959,0.03877412799067038,0.0,0.23042548924644946,0.016128575253700178,0.0,0.04407473403742925,0.0,0.0,0.0,0.0,0.0,0.0,0.025857507249989607,0.0,0.0,0.03519356978235854,0.0,0.019604318870632666,0.0,0.0,0.018556854643467152,0.0,0.016710642627441118,0.01982575197941043,0.0,0.0,0.0,0.05959692390857752,0.02979846195428876,0.0,0.0,0.0744961548857219,0.04469769293143314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02273540902570439,0.0,0.01927995469470368,0.0,0.0,0.02075669650507185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07485123324830123,0.0,0.0,0.0,0.03429038211685909,0.1875751256906509,0.0,0.047426150157908215,0.0,0.0,0.12469442077230507,0.03193507066176097,0.0,0.0,0.061196142900130625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544895087012468,0.0,0.0,0.017505038056851992,0.04127225642384744,0.0,0.0,0.0,0.0,0.018964478336110587,0.0,0.0,0.0,0.020051527189413193,0.0,0.0,0.0,0.0,0.0,0.022311526799079405,0.0,0.0,0.020051527189413193,0.0,0.0,0.0,0.08450466684291887,0.021902696866134524,0.02176958362881431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02100168801958613,0.0,0.0,0.030995008154797197,0.0,0.0,0.0,0.03429038211685909,0.0,0.0,0.0,0.0,0.40729748767023677,0.06684257050976447,0.0,0.10500844009793064,0.0,0.0,0.0,0.0,0.016625666841110755,0.0,0.018758862750949498,0.0,0.08657865876518325,0.0,0.0,0.0,0.0,0.022311526799079405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04301577351026363,0.0,0.0,0.0,0.0,0.0,0.0,0.2619910190444266,0.0,0.0,0.13641245415422637,0.018260336108163855,0.04576048644402162,0.0,0.0,0.029107178955596145,0.02163799171894388,0.0,0.0,0.036716659216944135,0.0,0.08159485720017418,0.22633453888886435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1053213717125421,0.01938706399533519,0.5784303696632614,0.0,0.028147109203308263,0.0,0.0,0.06452366026539545,0.0,0.0,0.16132877566753467,0.0,0.017323708848100524,0.02125200585166362,0.018861211574072032,0.0,0.018457164264991117,0.0,0.0,0.015574522202602754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21444696934990254,0.21126166710729719,0.061196142900130625,0.0,0.0,0.0,0.0,0.08474571095050354,0.0,0.0,0.0,0.10181639302740386,0.0,0.0,0.018758862750949498,0.03068999265493596,0.01938706399533519,0.01723410398509129,0.0,0.08233552463728147,0.03325133368222151,0.0,0.0,0.0,0.018358329608472067,0.018861211574072032,0.0,0.0,0.0
